Iteration	Posterior	Likelihood	Prior	br_lengths[1]	br_lengths[2]	br_lengths[3]	br_lengths[4]	br_lengths[5]	br_lengths[6]	br_lengths[7]	br_lengths[8]	br_lengths[9]	br_lengths[10]	br_lengths[11]	br_lengths[12]	br_lengths[13]	br_lengths[14]	br_lengths[15]	br_lengths[16]	br_lengths[17]	br_lengths[18]	br_lengths[19]	br_lengths[20]	br_lengths[21]	br_lengths[22]	br_lengths[23]	br_lengths[24]	br_lengths[25]	br_lengths[26]	br_lengths[27]	br_lengths[28]	br_lengths[29]	br_lengths[30]	br_lengths[31]	br_lengths[32]	br_lengths[33]	br_lengths[34]	br_lengths[35]	br_lengths[36]	br_lengths[37]	br_lengths[38]	br_lengths[39]	br_lengths[40]	br_lengths[41]	br_lengths[42]	br_lengths[43]	br_lengths[44]	br_lengths[45]	br_lengths[46]	br_lengths[47]	br_lengths[48]	br_lengths[49]	br_lengths[50]	br_lengths[51]	rate01	rate10	rate_categories[1]	rate_categories[2]	rate_categories[3]	rate_categories[4]	rate_categories[5]	rate_categories[6]	rate_log_sd	rate_loss	rel_br_lengths[1]	rel_br_lengths[2]	rel_br_lengths[3]	rel_br_lengths[4]	rel_br_lengths[5]	rel_br_lengths[6]	rel_br_lengths[7]	rel_br_lengths[8]	rel_br_lengths[9]	rel_br_lengths[10]	rel_br_lengths[11]	rel_br_lengths[12]	rel_br_lengths[13]	rel_br_lengths[14]	rel_br_lengths[15]	rel_br_lengths[16]	rel_br_lengths[17]	rel_br_lengths[18]	rel_br_lengths[19]	rel_br_lengths[20]	rel_br_lengths[21]	rel_br_lengths[22]	rel_br_lengths[23]	rel_br_lengths[24]	rel_br_lengths[25]	rel_br_lengths[26]	rel_br_lengths[27]	rel_br_lengths[28]	rel_br_lengths[29]	rel_br_lengths[30]	rel_br_lengths[31]	rel_br_lengths[32]	rel_br_lengths[33]	rel_br_lengths[34]	rel_br_lengths[35]	rel_br_lengths[36]	rel_br_lengths[37]	rel_br_lengths[38]	rel_br_lengths[39]	rel_br_lengths[40]	rel_br_lengths[41]	rel_br_lengths[42]	rel_br_lengths[43]	rel_br_lengths[44]	rel_br_lengths[45]	rel_br_lengths[46]	rel_br_lengths[47]	rel_br_lengths[48]	rel_br_lengths[49]	rel_br_lengths[50]	rel_br_lengths[51]	stationaryDist[1]	stationaryDist[2]	tree_length
10368	-2371.068	-2440.817	69.7492	0.232948	0.0879188	0.0440079	0.0875759	0.0444234	0.124652	0.0896359	0.013537	0.045106	0.0506807	0.0469822	0.11291	0.0320613	0.0183244	0.0106007	0.0057953	0.0142713	0.102646	0.0367383	0.0330615	0.00611822	0.0162688	0.00790092	0.0273919	0.0386488	0.00633364	0.00953618	0.0125719	0.0135698	0.0299768	0.161737	0.00681169	0.0302981	0.0476332	0.000687181	0.0141048	0.0239597	0.0587328	0.0125738	0.0411662	0.00753879	0.00290732	0.00824093	0.0330089	0.0396321	0.360655	0.0931949	0.0130371	0.016536	0.0185013	0.0366931	0.9534551	1.046545	0.167678	0.418577	0.762081	1.3122	2.38905	5.9638	1.29119	1.097634	0.0958693	0.0361829	0.0181114	0.0360418	0.0182824	0.0513002	0.0368896	0.00557115	0.0185633	0.0208576	0.0193355	0.0464681	0.0131948	0.0075414	0.00436269	0.00238505	0.00587336	0.0422439	0.0151196	0.0136064	0.00251795	0.00669541	0.00325161	0.0112731	0.0159059	0.0026066	0.00392461	0.00517396	0.00558462	0.0123369	0.0665629	0.00280334	0.0124692	0.0196034	0.000282809	0.00580482	0.0098606	0.0241714	0.00517474	0.0169419	0.00310258	0.0011965	0.00339155	0.0135848	0.0163106	0.148427	0.0383543	0.00536539	0.00680539	0.00761421	0.015101	0.523272	0.476728	2.429844
10404	-2376.931	-2446.781	69.84942	0.177806	0.0952927	0.0606457	0.0433629	0.105486	0.0842522	0.0544828	0.0429508	0.0777433	0.0481709	0.0856797	0.168683	0.0141149	0.0160265	0.00235027	0.0330565	0.0192032	0.0386487	0.0345407	0.0302372	0.0138241	0.0208559	0.0317596	0.0450574	0.0202818	0.0359168	0.0103596	0.0227689	0.0115888	0.0427099	0.00305368	0.00065387	0.0182032	0.0519513	0.0353571	0.00177079	0.108658	0.0154476	0.0175033	0.113161	0.00997787	0.00452816	0.00335187	0.0672937	0.0315418	0.00627643	0.287654	0.0133398	0.0338667	0.00813334	0.0194221	0.9331672	1.066833	0.167331	0.418154	0.76184	1.31261	2.39146	5.97617	1.292688	1.143239	0.0760177	0.0407408	0.025928	0.018539	0.0450987	0.0360206	0.0232932	0.0183629	0.0332378	0.0205946	0.0366309	0.0721176	0.00603458	0.00685185	0.00100482	0.0141327	0.00821001	0.0165236	0.0147673	0.0129274	0.00591025	0.00891658	0.0135783	0.0192635	0.00867113	0.0153556	0.00442908	0.00973444	0.00495459	0.0182599	0.00130555	0.000279551	0.00778247	0.0222109	0.0151163	0.000757072	0.0464548	0.00660437	0.00748322	0.0483799	0.00426587	0.00193594	0.00143304	0.0287703	0.0134852	0.00268338	0.122982	0.00570322	0.0144791	0.00347727	0.00830358	0.533416	0.466584	2.339001
10440	-2362.326	-2432.186	69.8604	0.0966833	0.0768891	0.0238591	0.0735026	0.0474417	0.0875325	0.0561923	0.0304459	0.0774774	0.0203722	0.0606962	0.210658	0.0225902	0.0425345	0.00134308	0.0283789	0.0176431	0.118718	0.0381024	0.0298539	0.0387107	0.0410579	0.00999287	0.00700555	0.0254013	0.00390725	0.0126305	0.0111033	0.00703689	0.00288306	0.228054	0.197944	0.00735823	0.0342569	0.028621	0.0415261	0.0247094	0.0430887	0.00649325	0.00409102	0.0247095	0.00899018	0.0135207	0.000945175	0.00423657	0.00617815	0.024855	0.0218562	0.0715662	0.0139859	0.00920266	0.800575	1.199425	0.164039	0.414122	0.75954	1.31659	2.41475	6.09611	1.307056	1.498204	0.0452461	0.0359827	0.0111656	0.0343979	0.0222019	0.0409637	0.026297	0.0142482	0.0362581	0.00953384	0.0284047	0.0985841	0.0105718	0.0199054	0.000628537	0.0132808	0.00825667	0.0555578	0.0178312	0.0139711	0.0181159	0.0192144	0.00467648	0.00327847	0.0118873	0.00182852	0.00591085	0.00519616	0.00329314	0.00134922	0.106725	0.0926345	0.00344352	0.0160316	0.0133941	0.0194335	0.0115636	0.0201647	0.00303872	0.00191452	0.0115636	0.00420725	0.00632743	0.000442325	0.00198264	0.00289126	0.0116317	0.0102283	0.0334917	0.00654516	0.00430668	0.599713	0.400287	2.136833
10476	-2364.041	-2434.01	69.96878	0.0684752	0.0808404	0.0270331	0.0669451	0.122999	0.100454	0.0774846	0.0454331	0.0655588	0.0347133	0.0634073	0.0892449	0.0138543	0.0255175	0.0024173	0.0216018	0.0139794	0.102562	0.0531589	0.025665	0.0133571	0.0113613	0.0147364	0.0209093	0.0260188	0.00843115	0.0137584	0.0174177	0.0168312	0.000829677	0.210216	0.160337	0.00362284	0.0364216	0.0161153	0.0244172	0.0198959	0.0516419	0.00343472	0.0131502	0.010615	0.0317203	0.0110155	0.00304193	0.00220052	0.0173517	0.0218446	0.0128697	0.0432069	0.027738	0.0253589	0.8772435	1.122756	0.11097	0.34225	0.715688	1.39726	2.92184	9.01147	1.589665	1.279869	0.0343887	0.0405986	0.0135762	0.0336203	0.0617707	0.0504485	0.0389133	0.0228168	0.0329241	0.0174332	0.0318436	0.0448194	0.00695775	0.0128151	0.00121399	0.0108485	0.00702054	0.0515074	0.0266967	0.0128891	0.00670801	0.00570574	0.00740072	0.0105008	0.0130668	0.00423418	0.00690955	0.00874728	0.00845275	0.000416669	0.105572	0.0805225	0.00181941	0.0182912	0.00809319	0.0122625	0.00999184	0.0259349	0.00172494	0.00660414	0.00533093	0.0159302	0.00553206	0.00152768	0.00110511	0.00871414	0.0109705	0.00646324	0.0216988	0.0139302	0.0127354	0.561378	0.438622	1.991212
10512	-2364.859	-2434.483	69.62359	0.0868056	0.094353	0.0295385	0.0611658	0.0684617	0.133113	0.0732392	0.0320091	0.0689753	0.0314779	0.0679593	0.216683	0.0189613	0.0374931	0.00840842	0.0227068	0.0176742	0.044484	0.0529964	0.0277458	0.00969079	0.0201425	0.0158417	0.089393	0.0318548	0.00664789	0.00908804	0.00902868	0.0334948	0.0165668	0.199057	0.0400491	0.0115514	0.0650056	0.00590451	0.0140599	0.0031774	0.0452999	0.0035353	0.023621	0.0110875	0.0569888	0.00361219	0.00774069	0.00524024	0.296294	0.00596982	0.027353	0.0394575	0.00292396	0.0566892	0.9466408	1.053359	0.123494	0.360573	0.727428	1.37471	2.77337	8.09758	1.512346	1.112734	0.0367724	0.0399696	0.012513	0.0259109	0.0290016	0.0563891	0.0310254	0.0135596	0.0292192	0.0133346	0.0287888	0.0917907	0.00803234	0.0158827	0.00356195	0.00961902	0.00748709	0.0188442	0.0224502	0.0117536	0.00410519	0.00853271	0.00671084	0.0378685	0.0134943	0.00281617	0.00384986	0.00382471	0.014189	0.00701798	0.0843242	0.0169655	0.00489339	0.0275375	0.00250126	0.00595603	0.001346	0.0191898	0.00149761	0.0100063	0.00469688	0.0241415	0.00153019	0.0032791	0.00221986	0.125515	0.00252892	0.0115872	0.0167149	0.00123864	0.0240146	0.52668	0.47332	2.360619
10548	-2363.494	-2433.717	70.22327	0.105612	0.0576788	0.0588536	0.0242056	0.0778122	0.0896653	0.069301	0.00725061	0.0583768	0.0182615	0.0620531	0.141209	0.0163911	0.0202748	0.00459218	0.0319175	0.0155385	0.0434898	0.0199276	0.0198171	0.0333078	0.0223186	0.0115662	0.00946502	0.0121484	0.00761294	0.00988771	0.0114095	0.0169985	0.0316495	0.171374	0.010816	0.0143967	0.0509724	0.0181479	0.00673537	0.0180917	0.0389514	0.00462365	0.0261719	0.000867946	0.0338011	0.00298993	0.0348065	0.0266528	0.13123	0.000783815	0.0112112	0.0296675	0.000102728	0.0347476	0.8609585	1.139042	0.106959	0.33616	0.71169	1.40511	2.97477	9.3494	1.616285	1.322992	0.0594749	0.0324817	0.0331433	0.0136313	0.0438197	0.0504948	0.0390267	0.00408316	0.0328747	0.0102839	0.034945	0.0795217	0.00923063	0.0114177	0.00258608	0.0179742	0.00875045	0.0244912	0.0112222	0.0111599	0.0187572	0.0125686	0.00651348	0.00533021	0.00684132	0.00428721	0.00556824	0.00642525	0.00957266	0.0178233	0.0965087	0.00609101	0.00810746	0.028705	0.0102199	0.00379301	0.0101883	0.0219354	0.0026038	0.0147387	0.000488782	0.019035	0.00168377	0.0196012	0.0150095	0.0739017	0.000441404	0.00631356	0.0167072	5.78513e-05	0.019568	0.569521	0.430479	1.775734
10584	-2365.547	-2435.387	69.83961	0.166239	0.134059	0.0314581	0.0453849	0.0898575	0.116632	0.0275712	0.0238236	0.0799177	0.067439	0.0623188	0.197294	0.0166993	0.0277708	0.00939878	0.0270837	0.0192209	0.05795	0.0513102	0.0301666	0.0140799	0.0198268	0.00931912	0.023527	0.0214268	0.00450104	0.00411559	0.054449	0.0068874	0.0805808	0.0493184	0.00720271	0.00986061	0.0438617	0.0119408	0.00752501	0.0227495	0.0048586	0.0115251	0.105264	0.0188792	0.00994068	0.0206271	0.0109706	0.000822834	0.00569099	0.170105	0.0134392	0.0121357	0.00491722	0.0210076	0.9056332	1.094367	0.103366	0.330605	0.708	1.41243	3.02476	9.67435	1.640989	1.2084	0.0798092	0.0643601	0.0151027	0.0217888	0.0431395	0.0559938	0.0132366	0.0114374	0.0383675	0.0323767	0.0299185	0.0947186	0.00801716	0.0133325	0.00451224	0.0130026	0.00922772	0.0278211	0.0246335	0.0144826	0.0067596	0.00951861	0.004474	0.0112951	0.0102867	0.0021609	0.00197585	0.0261404	0.00330656	0.0386859	0.0236772	0.00345794	0.00473396	0.0210575	0.00573262	0.00361267	0.0109218	0.00233256	0.00553307	0.0505359	0.00906367	0.00477241	0.00990283	0.00526683	0.000395033	0.00273218	0.0816652	0.00645202	0.00582619	0.0023607	0.0100855	0.547183	0.452817	2.08295
10620	-2362.445	-2432.855	70.40964	0.12529	0.0517813	0.0236229	0.0501601	0.0475558	0.098511	0.0319867	0.0248724	0.0581679	0.0195877	0.0561969	0.0508282	0.0139392	0.0259499	0.00490609	0.0256075	0.0179049	0.0647149	0.0270301	0.0242444	0.0290768	0.0163662	0.0118711	0.00516461	0.0149639	0.000920072	0.000870546	0.0583488	0.00625355	0.0810314	0.0473915	0.0115764	0.0351206	0.00513209	0.0216017	0.00521264	0.0151693	0.00378036	0.0183886	0.206477	0.0172455	0.0109702	0.0326023	0.00731836	0.00251334	0.00570599	0.149961	0.0144356	0.0175583	0.000508307	0.00195602	0.9096323	1.090368	0.102868	0.329828	0.70748	1.41347	3.03189	9.72118	1.64448	1.198691	0.0737715	0.0304892	0.0139093	0.0295346	0.0280012	0.058004	0.018834	0.0146451	0.0342497	0.0115334	0.0330891	0.029928	0.00820748	0.0152795	0.00288874	0.0150779	0.0105425	0.0381046	0.0159155	0.0142753	0.0171206	0.00963654	0.00698976	0.00304096	0.00881086	0.000541745	0.000512584	0.0343562	0.00368213	0.0477119	0.0279044	0.00681625	0.0206793	0.00302181	0.0127192	0.00306924	0.0089318	0.0022259	0.0108273	0.121575	0.0101543	0.00645933	0.0191965	0.0043091	0.00147987	0.00335973	0.0882982	0.0084998	0.0103385	0.000299295	0.00115172	0.545184	0.454816	1.698349
10656	-2366.413	-2434.516	68.10353	0.169235	0.135184	0.074403	0.0789315	0.113747	0.242758	0.17528	0.050501	0.0842068	0.0372812	0.13201	0.126465	0.0250758	0.0345431	0.0118903	0.030615	0.0479944	0.0643946	0.0708008	0.049792	0.0126547	0.0217316	0.0304833	0.0289342	0.0336288	9.97304e-05	0.00222147	0.11596	0.0100674	0.0471216	0.0480457	0.0217683	0.0407586	0.0547419	0.050466	0.00847009	0.0921088	0.0191091	0.0447973	0.370712	0.0354033	0.00551259	0.0498071	0.0447691	0.00650303	0.0216377	0.271813	0.0443662	0.0381702	0.00637481	0.0577725	0.8920986	1.107901	0.185188	0.439353	0.773685	1.29252	2.27608	5.39991	1.21937	1.241905	0.0499053	0.039864	0.0219405	0.023276	0.0335427	0.0715865	0.0516881	0.0148921	0.0248316	0.0109938	0.038928	0.0372931	0.00739455	0.0101863	0.0035063	0.00902799	0.014153	0.0189892	0.0208783	0.0146831	0.0037317	0.00640837	0.00898915	0.00853235	0.00991672	2.94093e-05	0.000655084	0.0341952	0.00296876	0.0138956	0.0141681	0.0064192	0.0120192	0.0161427	0.0148818	0.00249773	0.0271618	0.00563504	0.0132102	0.109319	0.01044	0.00162559	0.0146875	0.0132019	0.00191767	0.0063807	0.0801544	0.0130831	0.0112559	0.00187986	0.0170364	0.553951	0.446049	3.39112
10692	-2369.197	-2439.925	70.72749	0.121765	0.0398294	0.035405	0.0192947	0.0583488	0.0506512	0.0439136	0.0350061	0.0366057	0.0392355	0.0433842	0.118826	0.00929319	0.00793208	0.00138419	0.0219509	0.00805229	0.0204178	0.019369	0.0151436	0.0122253	0.0148895	0.00809345	0.00711082	0.018354	0.0109316	0.00209072	0.0110934	0.0107754	0.00364815	0.126985	0.00408916	0.0279988	0.00401007	0.0411591	0.00158823	0.158351	0.00671683	0.00816487	0.00936907	0.0228187	0.0103128	0.0195829	0.00535893	0.00946996	0.016428	0.0337993	0.0210936	0.00760221	0.0175451	0.00160475	0.9311082	1.068892	0.0857261	0.30177	0.688127	1.45322	3.31378	11.6651	1.77629	1.147978	0.0870329	0.0284685	0.0253061	0.0137911	0.0417054	0.0362035	0.0313877	0.025021	0.0261643	0.028044	0.0310093	0.0849322	0.00664241	0.00566955	0.000989366	0.0156896	0.00575546	0.0145938	0.0138442	0.010824	0.00873817	0.0106424	0.00578489	0.00508254	0.0131188	0.00781347	0.00149436	0.00792915	0.0077018	0.00260756	0.0907636	0.00292277	0.0200125	0.00286624	0.0294189	0.00113521	0.113183	0.00480093	0.00583593	0.00669665	0.0163099	0.00737118	0.0139971	0.00383035	0.00676876	0.0117421	0.0241584	0.0150769	0.00543377	0.0125406	0.00114701	0.534446	0.465554	1.399069
10728	-2365.186	-2435.691	70.50424	0.0784903	0.0459856	0.040657	0.0401886	0.0306532	0.104308	0.0381728	0.0111545	0.0352888	0.0268021	0.0501586	0.106797	0.00948924	0.0127857	0.00158774	0.0137066	0.0108317	0.0564985	0.0322129	0.0197989	0.0162846	0.0138625	0.0189779	0.0121061	0.0187301	0.00662161	0.0045698	0.0590826	0.00143874	0.0300702	0.0260325	0.0532102	0.0112933	0.00839075	0.0217343	0.00396219	0.0117696	0.00544569	0.0118993	0.14307	0.0187235	0.0339751	0.0107886	0.0218229	0.00790939	0.0134319	0.133763	0.0124226	0.0149196	0.00846752	0.0398964	0.8324013	1.167599	0.113414	0.345907	0.718065	1.39263	2.89095	8.81722	1.573908	1.402687	0.0503066	0.0294734	0.0260581	0.025758	0.0196465	0.0668536	0.024466	0.00714923	0.0226176	0.0171782	0.032148	0.068449	0.00608191	0.0081947	0.00101762	0.00878495	0.00694235	0.0362114	0.0206461	0.0126896	0.0104372	0.00888482	0.0121635	0.00775911	0.0120046	0.00424397	0.00292891	0.0378676	0.000922127	0.0192728	0.016685	0.0341039	0.00723817	0.00537785	0.0139301	0.00253947	0.00754346	0.00349029	0.00762659	0.0916975	0.0120004	0.0217755	0.00691472	0.0139869	0.00506934	0.00860888	0.0857325	0.00796196	0.00956234	0.00542706	0.0255707	0.583799	0.416201	1.56024
10764	-2375.206	-2445.417	70.21092	0.202094	0.0864955	0.0462745	0.038101	0.0714984	0.0783346	0.0466049	0.0456886	0.0932837	0.0156726	0.0930173	0.0840384	0.0669037	0.0216178	0.0111242	0.0428745	0.018042	0.0487038	0.0544377	0.0576535	0.00269781	0.0256321	0.0187959	0.0148703	0.030724	0.0117718	0.00586005	0.054474	0.000459283	0.0129361	0.0108581	0.0624902	0.0171402	0.0179041	0.0328816	0.00276052	0.00110785	0.00721728	0.0357924	0.165369	0.0188089	0.0373623	0.0641765	0.0107814	0.0362039	0.0113008	0.253833	0.0181426	0.028312	0.0043266	0.0303027	1.079485	0.9205148	0.157823	0.406392	0.755089	1.32435	2.46068	6.33622	1.334989	0.852735	0.0891162	0.0381415	0.0204055	0.0168012	0.0315283	0.0345428	0.0205511	0.0201471	0.0411348	0.00691108	0.0410174	0.037058	0.0295022	0.0095327	0.0049054	0.0189062	0.0079559	0.0214767	0.0240051	0.0254232	0.00118964	0.0113029	0.00828832	0.0065573	0.0135482	0.00519095	0.00258408	0.0240211	0.000202528	0.00570439	0.00478804	0.027556	0.00755823	0.00789508	0.0144996	0.00121729	0.000488525	0.00318257	0.0157832	0.072922	0.00829407	0.0164755	0.0282996	0.0047542	0.0159646	0.00498326	0.111931	0.00800024	0.0124846	0.00190788	0.0133624	0.460257	0.539743	2.267754
10800	-2369.282	-2439.143	69.86149	0.145696	0.045429	0.0538514	0.0441505	0.0882593	0.118454	0.0130791	0.00706521	0.0662863	0.0198415	0.0556396	0.0958116	0.0213998	0.0200343	0.00504538	0.048018	0.0109082	0.0492041	0.0266565	0.0125284	0.0236855	0.0183951	0.00652493	0.0346179	0.0121652	0.00739553	0.00225279	0.0716987	0.00379419	0.0633609	0.0308864	0.0366385	0.0188934	0.0122216	0.0106181	0.0032321	0.00856504	0.00753422	0.0188781	0.144727	0.013662	0.0411618	0.0456672	0.0301	0.0394515	0.00408833	0.169548	0.0284699	0.0276589	0.00231753	0.0815296	0.8048246	1.195175	0.113652	0.34626	0.718294	1.39219	2.888	8.7988	1.572396	1.485014	0.0740663	0.0230944	0.0273761	0.0224445	0.0448678	0.0602176	0.00664891	0.00359169	0.0336975	0.0100867	0.0282851	0.0487071	0.0108789	0.0101847	0.00256489	0.0244106	0.00554535	0.0250135	0.0135512	0.00636896	0.0120408	0.00935137	0.00331703	0.0175984	0.00618434	0.00375961	0.00114523	0.036449	0.00192883	0.0322103	0.0157015	0.0186257	0.00960469	0.00621303	0.00539784	0.00164308	0.00435415	0.00383012	0.00959695	0.0735741	0.00694527	0.0209251	0.0232155	0.0153017	0.0200557	0.00207836	0.086192	0.014473	0.0140608	0.00117814	0.0414466	0.597588	0.402412	1.967098
10836	-2375.605	-2445.071	69.46596	0.11961	0.0663509	0.0226833	0.01325	0.117861	0.204412	0.00746745	0.0280701	0.0765212	0.000877648	0.0704128	0.0638682	0.0123791	0.0199512	0.0060486	0.0620285	0.0144213	0.0575575	0.0440505	0.031172	0.00718076	0.0330122	0.0102566	0.00362933	0.0245423	0.00631613	0.00994618	0.0383564	0.00214523	0.0988381	0.0379854	0.0501994	0.0218889	0.0174208	0.0302712	0.00223244	0.0405099	0.00578666	0.0350688	0.255497	0.0195813	0.0171119	0.0338579	0.00777718	0.0563594	0.00511014	0.329853	0.0366049	0.0220011	0.00709087	0.074134	0.8536718	1.146328	0.135981	0.377916	0.738168	1.3547	2.64609	7.35394	1.442694	1.342821	0.0502656	0.0278837	0.00953255	0.00556826	0.0495305	0.0859035	0.00313817	0.0117964	0.0321578	0.000368828	0.0295907	0.0268404	0.00520229	0.00838443	0.0025419	0.0260672	0.00606048	0.0241883	0.0185121	0.0130999	0.00301769	0.0138732	0.00431031	0.00152521	0.0103138	0.00265433	0.00417984	0.0161191	0.000901525	0.0415363	0.0159632	0.0210961	0.0091987	0.00732101	0.0127213	0.000938172	0.0170241	0.00243182	0.0147375	0.107372	0.00822898	0.00719122	0.0142286	0.00326833	0.0236848	0.00214752	0.138619	0.0153831	0.00924588	0.00297991	0.0311545	0.573164	0.426836	2.379558
10872	-2368.188	-2436.29	68.10225	0.186368	0.100266	0.0550873	0.0816663	0.205688	0.332378	0.0194537	0.0358654	0.0865371	0.096733	0.13487	0.117398	0.0449147	0.0412927	0.00588619	0.0365168	0.017633	0.169203	0.0605028	0.0295383	0.0503295	0.0347698	0.0197411	0.018233	0.0202232	0.00481472	0.0055879	0.0359553	0.0163381	0.112744	0.0821223	0.0931478	0.0279275	0.0136433	0.023628	0.00750814	0.0416213	0.0180094	0.052698	0.284057	0.0490177	0.0223468	0.0850573	0.0273179	0.111106	0.0196205	0.353387	0.0306673	0.0268462	0.0229932	0.0644208	0.9799809	1.020019	0.255416	0.513941	0.812476	1.23081	1.94575	3.91518	0.9868891	1.040856	0.051289	0.0275937	0.0151602	0.0224748	0.0566059	0.0914715	0.00535373	0.00987028	0.0238153	0.0266212	0.0371167	0.0323082	0.0123607	0.0113639	0.0016199	0.0100496	0.00485265	0.0465653	0.0166506	0.00812903	0.0138508	0.00956876	0.00543281	0.00501778	0.0055655	0.00132503	0.00153781	0.009895	0.00449629	0.0310275	0.0226003	0.0256346	0.00768573	0.00375468	0.0065025	0.00206626	0.0114543	0.00495625	0.0145027	0.0781735	0.0134898	0.00614991	0.023408	0.00751797	0.0305766	0.00539962	0.0972533	0.00843974	0.00738817	0.0063278	0.0177288	0.51001	0.48999	3.633678
10908	-2363.61	-2433.647	70.03722	0.192609	0.114167	0.0209211	0.0758215	0.109392	0.0685683	0.0628958	0.0294839	0.0741553	0.0386143	0.0425784	0.0945563	0.0220996	0.024783	0.00133143	0.0280644	0.00836041	0.0693992	0.0376329	0.0354347	0.0241533	0.00962407	0.0155117	0.0540738	0.0267881	0.00140762	0.00658915	0.00506621	0.030122	0.0431296	0.249357	0.0238512	0.0370746	0.00133092	0.0563765	0.0068129	0.130587	0.0142254	0.00153363	0.0142453	0.00877751	0.0216875	0.00900425	0.03317	0.0575146	0.0240533	0.0235569	0.0382574	0.03495	0.00863405	0.0308657	0.9497676	1.050232	0.151109	0.397867	0.750111	1.33314	2.5134	6.61773	1.366421	1.105778	0.0878209	0.052055	0.00953906	0.0345712	0.0498778	0.031264	0.0286776	0.0134433	0.0338115	0.0176064	0.0194138	0.0431134	0.0100764	0.0112999	0.000607072	0.0127961	0.00381197	0.0316429	0.0171589	0.0161566	0.0110128	0.00438814	0.00707265	0.0246552	0.0122141	0.000641811	0.00300435	0.00230996	0.0137343	0.0196652	0.113696	0.0108751	0.0169043	0.000606837	0.0257051	0.00310637	0.059542	0.00648612	0.000699265	0.0064952	0.00400214	0.00988852	0.00410553	0.015124	0.0262241	0.0109672	0.0107409	0.0174436	0.0159356	0.00393674	0.0140734	0.525116	0.474884	2.1932
10944	-2361.506	-2431.168	69.66182	0.183041	0.116565	0.0158972	0.0355915	0.104173	0.132884	0.0837056	0.00968159	0.0581582	0.0526431	0.0615984	0.0543104	0.0206955	0.0219258	0.00391743	0.0486381	0.02473	0.0608687	0.0312529	0.0197059	0.0172509	0.0287919	0.0141557	0.0179737	0.0436855	0.00163582	0.00528499	0.00593418	0.0170783	0.0294738	0.288688	0.028836	0.0425556	0.00147849	0.0575337	0.00254347	0.225973	0.022291	0.00135689	0.0320796	0.00974686	0.0471798	0.00525414	0.016307	0.0607665	0.0374927	0.0410236	0.0173006	0.0452508	0.00448475	0.0562645	0.9125543	1.087446	0.145205	0.390209	0.745576	1.34124	2.56273	6.8868	1.395238	1.19165	0.0773744	0.0492737	0.00672001	0.0150451	0.0440355	0.0561722	0.0353837	0.00409256	0.0245844	0.0222531	0.0260386	0.0229579	0.00874833	0.00926837	0.00165596	0.0205601	0.0104538	0.0257302	0.0132111	0.00832999	0.00729224	0.0121708	0.00598384	0.00759777	0.0184665	0.000691487	0.00223405	0.00250847	0.00721925	0.012459	0.122033	0.0121895	0.0179889	0.000624982	0.0243204	0.00107517	0.0955224	0.00942278	0.000573577	0.0135605	0.00412016	0.0199437	0.00222101	0.00689324	0.025687	0.0158488	0.0173414	0.00731322	0.0191282	0.00189577	0.0237839	0.543723	0.456277	2.365655
10980	-2363.506	-2433.551	70.04514	0.135859	0.124846	0.0328869	0.0320988	0.0922244	0.109384	0.0311098	0.0266474	0.0816689	0.0123999	0.0762858	0.102882	0.0161489	0.0174061	0.00259876	0.0268799	0.0211791	0.0826264	0.0457568	0.014343	0.00687375	0.0199396	0.0154551	0.0553718	0.0438077	0.00281114	0.00736842	0.00324884	0.0273328	0.0178302	0.182354	0.0193573	0.0557156	0.00144629	0.0320571	0.00296771	0.127618	0.00997923	0.00301546	0.0162241	0.00827037	0.032657	0.0209874	0.0206334	0.0257381	0.0255126	0.0304788	0.0357598	0.0105706	0.035652	0.0573291	0.8883504	1.11165	0.131961	0.372425	0.734805	1.36091	2.68511	7.57802	1.464396	1.251364	0.0666106	0.0612111	0.0161243	0.0157378	0.045217	0.0536302	0.0152529	0.0130651	0.0400417	0.0060796	0.0374025	0.0504424	0.00791769	0.00853411	0.00127415	0.013179	0.010384	0.0405112	0.0224342	0.00703226	0.00337016	0.00977624	0.00757754	0.0271485	0.0214786	0.00137829	0.00361269	0.00159288	0.0134011	0.00874201	0.0894068	0.00949075	0.027317	0.000709105	0.0157174	0.00145505	0.0625705	0.00489275	0.00147846	0.0079546	0.00405491	0.0160115	0.01029	0.0101164	0.0126192	0.0125086	0.0149435	0.0175328	0.00518269	0.0174799	0.0281081	0.555825	0.444175	2.039594
